match,sku,titulo,departamento,categoria,preco,preco_oferta,meta_fabricante,cor,meta_tamanho,mpn,gtin,meta_peso,meta_volume,meta_genero
33036,812386WY,Camisa Penalty Figueirense Raízes - Feminina - Cor: Marrom Cla/Preto,Vestuario,Futebol,99.9,94.91,Penalty,Marrom Cla/Preto,,,,0,0,F
33037,812383WY,Camisa Penalty Figueirense Raízes - Infantil - Cor: Marrom Cla/Preto,Vestuario,Futebol,79.9,75.91,Penalty,Marrom Cla/Preto,,,,0,0,
33038,812389WY,Camisa Penalty Figueirense Raízes - Masculina - Cor: Marrom Cla/Preto,Vestuario,Futebol,209.9,199.41,Penalty,Marrom Cla/Preto,,,,0,0,M
33041,812399WZ,Camisa Penalty Náutico Raízes - Feminina - Cor: Marrom Cla/Vermelho,Vestuario,Futebol,0,0,Penalty,Marrom Cla/Vermelho,,,,0,0,F
33042,812397WZ,Camisa Penalty Náutico Raízes - Infantil - Cor: Marrom Cla/Vermelho,Vestuario,Futebol,69.9,66.41,Penalty,Marrom Cla/Vermelho,,,,0,0,
33045,8124252V,Camisa Penalty São Paulo II Raízes - Feminina - Cor: Vermelho/Preto,Vestuario,Futebol,0,0,Penalty,VERMELHO/PRETO,,,,0,0,F
33051,81122419,Camisa Super Bolla Atlético Goianiense III nº 10 - Masculina - Cor: Preto/Vermelho,Vestuario,Futebol,99.9,94.91,Super Bolla,Preto/Vermelho,,,,0,0,M
33076,81683301,Camiseta Regata Asics Favorite Singlet - Masculina - Cor: Branco,Vestuario,Running Performance,69.9,66.41,Asics,Prata+Azul,,,,0,0,M
33080,80785435,Camiseta Regata Asics Triathlon Noosa - Feminina - Cor: PRETO/ROXO,Vestuario,Running Performance,149.99,142.49,Asics,PRETO/ROXO,,,,0,0,F
33085,81386801,Camiseta Regata Rainha Alecia - Feminina - Cor: Branco,Vestuario,Training,69.9,66.41,Rainha,Prata+Azul,,,,0,0,F
33094,7940933X,Chuteira de Futebol de Campo Topper FRZ Performance - Masculina - Cor: Azul/Preto,Calcados,Futebol,0,0,Topper,Azul/Preto,,,,0,0,M
33098,8044515V,Chuteira de Futsal Penalty S11 R3 III In - Cor: LARANJA/PRETO,Calcados,Futebol,0,0,Penalty,LARANJA/PRETO,,,,0,0,
33102,81125250,Chuteira de Futsal Umbro Striker IN - Infantil - Cor: Preto/Laranja,Calcados,Futebol,0,0,Umbro,PRETO/LARANJA,,,,0,0,
33116,81484604,Crocs Duet Sport Clog - Unissex - Cor: Azul,Calcados,Lazer,0,0,Crocs,Azul,,,,0,0,
33136,81585900,Mesa de Pebolim Impar Residencial 329 - Cor: Nao Se Aplica,Equipamentos,Jogos de Salão,539.9,512.91,Impar,Nao Se Aplica,,329,7898197353299,0,0,
33143,80840707,Mochila Mizuno Endevor - Cor: Verde,Acessorios,Training,89.9,85.41,Mizuno,Verde,,,,0,0,
33145,7060629N,Mochila Mizuno Nirvana 2 - Cor: Cinza Esc/Laranja,Acessorios,Training,134.9,128.16,Mizuno,Cinza Esc/Laranja,,,,0,0,
33151,8120773G,Monitor Cardíaco Polar RC3 Com GPS - Cor: Vermelho/Laranja,Instrumento precisao,Running Performance,1499.9,1424.91,Polar,Vermelho/Laranja,,,,0,0,
33153,81355302,Pochete Mizuno Enigma 4129608 - Cor: Preto,Acessorios,Training,0,0,Mizuno,Chumbo+Amarelo,,,,0,0,
33155,8135533W,Pochete Mizuno Enigma 4129608 - Cor: Verde Claro,Acessorios,Training,59.9,56.91,Mizuno,Verde Claro,,,,0,0,
33156,809364OX,Polo Topper Los Rugbiers Brasil 2 - Masculina - Cor: Cinza Escuro/Preto,Vestuario,Rugby,69.9,66.41,Topper,Cinza Escuro/Preto,,,,0,0,M
33157,81382304,Porta-Acessórios Mizuno Para Mp3 4129601 - Cor: Azul,Acessorios,Training,49.9,47.41,Mizuno,Azul,,,,0,0,
33183,801462O3,Tênis Asics Gel Exalt - Masculino - Cor: Cinza Escuro/Branco,Calcados,Running Performance,199.9,189.91,Asics,Cinza Escuro/Branco,,,,0,0,M
33201,8132532Y,Tênis Asics Gel Patriot 6 – Masculino - Cor: Preto/Prata,Calcados,Running Performance,0,0,Asics,Preto/Prata,,,,0,0,M
33217,81137615,Tênis Coca-Cola Aspen – Masculino - Cor: Marrom,Calcados,Casual,149.9,142.41,Coca Cola,Marrom,,,,0,0,M
33219,81137602,Tênis Coca-Cola Aspen – Masculino - Cor: Preto,Calcados,Casual,0,0,Coca Cola,Chumbo+Amarelo,,,,0,0,M
33233,805569NE,Tênis Coca-Cola The Best Leather - Feminino - Cor: MARROM CLARO,Calcados,Casual,99.9,94.91,Coca Cola,Marrom Claro,,,,0,0,F
33251,80898001,Tênis Converse CT AS Dainty OX - Feminino - Cor: Branco,Calcados,Casual,89.9,85.41,Converse,Prata+Azul,,,,0,0,F
33271,81465305,Tênis Converse Star Player Ev Ox – Masculino - Cor: Azul Escuro,Calcados,Casual,0,0,Converse,Azul escuro,,,,0,0,M
33274,805872WY,Tênis Fila Defender Lth – Masculino - Cor: Marrom Cla/Preto,Calcados,Aventura,99.9,94.91,Fila,Marrom Cla/Preto,,,,0,0,M
33307,81343171,Tênis Olympikus Maxim – Feminino - Cor: Rosa/Roxo,Calcados,Running Performance,149.9,142.41,Olympikus,Rosa/Roxo,,,,0,0,F
33313,813913U8,Tênis Olympikus Sun - Masculino - Cor: Azul Esc/Cinza Esc,Calcados,Training,139.9,132.91,Olympikus,Azul Esc/Cinza Esc,,,,0,0,M
33316,813897FP,Tênis Olympikus Turn 43204940 - Feminino - Cor: Preto/Rosa,Calcados,Training,0,0,Olympikus,Preto/Rosa,,,,0,0,F
33326,81435558,Tênis Reebok Onix Running – Masculino - Cor: Cinza/Preto,Calcados,Training,159.9,151.91,Reebok,Cinza/Preto,,,,0,0,M
33329,8053613Y,Tênis Saucony Mirage 3 - Masculino - Cor: Laranja/Cinza,Calcados,Running Performance,399.9,379.91,Saucony,LARANJA/CINZA,,,,0,0,M
33330,805361CV,Tênis Saucony Mirage 3 - Masculino - Cor: Vermelho/Cinza,Calcados,Running Performance,399.9,379.91,Saucony,Vermelho/Cinza,,,,0,0,M
33333,7986429T,Tênis Saucony Ride 5 - Feminino - Cor: Roxo/Laranja,Calcados,Running Performance,249.9,237.41,Saucony,Roxo/Laranja,,,,0,0,F
33341,81331515,Tênis Timberland Paceline 4129695 – Masculino - Cor: Marrom,Calcados,Aventura,249.9,237.41,Timberland,Marrom,,,,0,0,M
33343,81677102,Top Asics Abby BRA WUB1861 - Cor: Preto,Vestuario,Running Performance,69.9,66.41,Asics,Chumbo+Amarelo,,,,0,0,
33344,81677118,Top Asics Abby BRA WUB1861 - Cor: Roxo,Vestuario,Running Performance,69.9,66.41,Asics,Roxo,,,,0,0,
33348,8137413W,Top Rainha Bojo Dione - Cor: Verde Claro,Vestuario,Training,49.9,47.41,Rainha,Verde Claro,,,,0,0,
33433,77076811,Bola de Basquete Penalty 5 6 - Infantil - Cor: LARANJA,Acessorios,Basquete,209.9,199.41,Penalty,Laranja,,,,0,0,
33437,78721851,Bola de Futebol de Campo Penalty Brasil 70 - Cor: Branco/Preto,Acessorios,Futebol,159.9,151.91,Penalty,Branco/Preto,,511416,7909068241697,0,0,
33445,78303205,Boné New Era Tampa Bay - Adulto - Cor: AZUL ESCURO,Acessorios,Beisebol,149.9,142.41,New Era,Azul escuro,,,,0,0,
33446,78754651,Boné Umbro Atlético Paranaense Viagem - Cor: BRANCO/PRETO,Acessorios,Futebol,0,0,Umbro,Branco/Preto,,,,0,0,
33456,79039151,Calção Penalty Victoria 2 - Masculino - Cor: Branco/Preto,Vestuario,Futebol,39.9,37.91,Penalty,Branco/Preto,,,,0,0,M
33457,79039131,Calção Penalty Victoria 2 - Masculino - Cor: Preto/Branco,Vestuario,Futebol,0,0,Penalty,Preto/Branco,,,,0,0,M
33461,78818249,Camisa Kanxa Vila Nova II nº 10 - Masculina - Cor: BRANCO/VERMELHO,Vestuario,Futebol,79.9,75.91,Kanxa,Branco/Vermelho,,,,0,0,M
33467,79038351,Camisa Penalty Matis - Masculina - Cor: BRANCO/PRETO,Vestuario,Futebol,29.9,28.41,Penalty,Branco/Preto,,,,0,0,M
33471,77315702,Camiseta Asics Favorite - Feminina - Cor: PRETO,Vestuario,Running Performance,49.9,47.41,Asics,Chumbo+Amarelo,,,,0,0,F
33497,78269700,Creaghenic Darkness - 300g - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,82.39,78.27,Integral Medica,NULL,,NULL,NULL,300,0,
33502,78265200,Gainers 3500 Body Size Integralmédica - 1,5 Kg - Sabor Chocolate - Cor: NAO SE APLICA,Alimento,,0,0,Integral Medica,Nao Se Aplica,,,,1.5,0
33512,78247600,Hipercal G Massa 3200 Anticatabolic - 3 Kg - Sabor Baunilha - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,0,0,Probiotica,Nao Se Aplica,,,,3,0,
33522,78278700,Iso Pro Whey - 900 g - Sabor Chocolate - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,210,199.5,Probiotica,Nao Se Aplica,,,,900,0,
33525,78291400,Isolate 100% Whey - 908 g - Sabor Chocolate - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,0,0,Probiotica,Nao Se Aplica,,,,908,0,
33530,77606904,Kimono Keiko Raça KIMFEM02 – Feminino - Cor: Azul,Vestuario,Artes Marciais,289.99,275.49,Keiko,Azul,,,,0,0,F
33532,76973804,Kimono para Jiu-Jitsu Dragão Armlock Colors - Cor: AZUL,Vestuario,Artes Marciais,347.57,330.19,Dragão,Azul,,,,0,0,
33533,76973802,Kimono para Jiu-Jitsu Dragão Armlock Colors - Cor: PRETO,Vestuario,Artes Marciais,347.57,330.19,Dragão,Chumbo+Amarelo,,,,0,0,
33539,78435904,Luvas Throwdown Competicao Mma Tdfg3 - Cor: AZUL,Acessorios,Artes Marciais,129.9,123.41,Throwdown,Azul,,,,0,0,
33544,79080151,Luvas Topper Grêmio 4124673 - Adulto - Cor: BRANCO/PRETO,Acessorios,Futebol,69.9,66.41,Topper,Branco/Preto,,,,0,0,
33562,78907402,Mochila Curtlo Twin 10L Moc047 - Cor: PRETO,Acessorios,Aventura,0,0,Curtlo,Chumbo+Amarelo,,,,0,0,
33578,77298233,Mochila Penalty Bolas Max Pro - Cor: PRETO/AMARELO,Acessorios,Futebol,139.9,132.91,Penalty,Preto/Amarelo,,,,0,0,
33588,78294700,Pro Body Meal - 908 g - Sabor Baunilha - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,174.9,166.16,Probiotica,Nao Se Aplica,,,,908,0,
33591,78293100,Pro Pure Whey - 908 g - Sabor Cookies - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,149,141.55,Probiotica,Nao Se Aplica,,,,908,0,
33595,78758341,Raquete de Tênis Wilson Juice 100 BLX T7131 - Cor: BRANCO/AZUL CLA,Acessorios,Tennis,489.9,465.41,Wilson,Branco/Azul Cla,,,,0,0,
33611,78251400,Super Whey Reforce - 907 g - Sabor Chocolate - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,96.69,91.86,Integral Medica,Nao Se Aplica,,,,907,0,
33662,78264600,Whey Hydro Body Size - 907g -Sabor Chocolate - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,247.39,235.02,Integral Medica,Nao Se Aplica,,,,907,0,
33669,78253000,Whey Protein 3W - 907 g - Sabor Baunilha - Integral Médica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,131.45,124.88,Integral Medica,Nao Se Aplica,,,,907,0,
33670,78252100,Whey Protein 5W - 2,3 Kg - Sabor Baunilha - Integralmédica - Cor: Nao Se Aplica,Alimento,http://images.centauro.com.br/400x400/78252100.jpg,333.24,316.58,Integral Medica,NULL,,NULL,NULL,2.3,0
33671,78251900,Whey Protein 5W - 2,3 Kg - Sabor Chocolate - Integralmédica - Cor: Nao Se Aplica,Alimento,http://images.centauro.com.br/400x400/78251900.jpg,333.24,316.58,Integral Medica,NULL,,NULL,NULL,2.3,0
33672,78251700,Whey Protein 5W - 2,3 Kg - Sabor Morango - Integralmédica - Cor: Nao Se Aplica,Alimento,http://images.centauro.com.br/400x400/78251700.jpg,333.24,316.58,Integral Medica,NULL,,NULL,NULL,2.3,0
33676,78283700,Whey Protein Hiper - 2.268 Kg - Sabor Baunilha - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,239,227.05,Probiotica,Nao Se Aplica,,,,2.268,0,
33677,78264900,Whey Protein Hydro - 907 g - Sabor Baunilha - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,247.39,235.02,Integral Medica,NULL,,NULL,NULL,907,0,
33679,807902RH,Tênis Puma Bioweb Elite - Feminino - Cor: ROXO/BRANCO,Calcados,Training,299.9,284.91,Puma,Roxo/Branco,,,,0,0,F
33717,79111702,Boné New Era Arizona 44116 - Cor: PRETO,Acessorios,Beisebol,149.9,142.41,New Era,Chumbo+Amarelo,,,,0,0,
33721,79111905,Boné New Era Mariners 43741 - Cor: AZUL ESCURO,Acessorios,Beisebol,149.9,142.41,New Era,Azul escuro,,,,0,0,
33731,79366351,Calção Topper Futebol Liverpool - Masculino - Cor: BRANCO/PRETO,Vestuario,Futebol,39.9,37.91,Topper,Branco/Preto,,,,0,0,M
33757,79453001,Kimono Vulkan Pro Light - Junior - Cor: BRANCO,Vestuario,Artes Marciais,168,159.6,Vulkan,Prata+Azul,,,,0,0,
33759,79265832,Lanterna Nautika Radial G - Cor: PRETO/CINZA,Acessorios,Aventura,0,0,Nautika,Preto/Cinza,,31009,7896558415747,0,0,
33777,79465815,Tênis Oakley Bridger - Masculino - Cor: MARROM,Calcados,Aventura,269.9,256.41,Oakley,Marrom,,,,0,0,M
33779,79466303,Tênis Oakley Teeth Anchor - Masculino - Cor: CINZA,Calcados,Aventura,0,0,Oakley,Preto,,,,0,0,M
33781,79466319,Tênis Oakley Teeth Anchor - Masculino - Cor: PRETO/VERMELHO,Calcados,Aventura,0,0,Oakley,Preto/Vermelho,,,,0,0,M
33795,79165801,Tênis Saucony Grid Ignition 3 - Feminino - Cor: Branco,Calcados,Running Performance,0,0,Saucony,Prata+Azul,,,,0,0,F
33860,79942300,Óleo de Chia - 120 Cápsulas - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,99.9,94.91,Integral Medica,Nao Se Aplica,,,,0,0,
33861,79942000,Óleo de Coco - 60 Cápsulas - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,40.42,38.4,Integral Medica,Nao Se Aplica,,,,0,0,
33870,79925929,Bola de Basquete Spalding Team Mavericks - Cor: PRETO/AZUL,Acessorios,Basquete,79,75.05,Spalding,Preto/Azul,,,,0,0,
33878,8023509O,Bola de Futebol de Campo Topper Ultra V Cpo - Cor: BRANCO/VERDE CLA,Acessorios,Futebol,59.9,56.91,Topper,Branco/Verde Cla,,,,0,0,
33893,79839202,Boné UFC 5950 Outline – Adulto - Cor: Preto,Acessorios,Artes Marciais,99.9,94.91,Ufc,Chumbo+Amarelo,,,,0,0,
33896,79607683,Calção Asics 2N1 Basic - Masculino - Cor: Cinza Escuro,Vestuario,Running Performance,89.9,85.41,Asics,Cinza Escuro,,,,0,0,M
33908,8021092R,Camisa Penalty Digital 310310 - Masculina - Cor: AZUL/BRANCO,Vestuario,Futebol,39.9,37.91,Penalty,Azul/Branco,,,,0,0,M
33909,80210952,Camisa Penalty Digital 310310 - Masculina - Cor: BRANCO/AZUL,Vestuario,Futebol,39.9,37.91,Penalty,Branco/Azul,,,,0,0,M
33910,80210931,Camisa Penalty Digital 310310 - Masculina - Cor: PRETO/BRANCO,Vestuario,Futebol,39.9,37.91,Penalty,Preto/Branco,,,,0,0,M
33917,79632701,Camiseta Braziline Botafogo Sonic - Infantil - Cor: Branco,Vestuario,Futebol,12.9,12.26,Braziline,Prata+Azul,,,,0,0,
33984,80176506,Corda Babolat Revenge 1.25 - Set 12m - Cor: Vermelho,Acessorios,Tennis,29.9,28.41,Babolat,Colorido,,,,0,0,
33985,80336007,Corda Prince Beast Cp Set 17 - Cor: VERDE,Acessorios,Tennis,0,0,Prince,Verde,,,,0,0,
34074,80215802,Rolo de Massagem Pro Action Yoga 14Cm - Cor: Preto,Acessorios,Training,0,0,Pro Action,Chumbo+Amarelo,,,,0,0,
34081,80148529,Tênis Asics Gel Noosa Racer – Feminino - Cor: Preto/Azul,Calcados,Running Performance,229.9,218.41,Asics,Preto/Azul,,,,0,0,F
34111,79579202,Tênis Coca-Cola Street Los Angeles Low - Cor: Preto,Calcados,Casual,0,0,Coca Cola,Chumbo+Amarelo,,,,0,0,
34130,79556919,Tênis Olympikus Flex Led - Masculino - Cor: PRETO/VERMELHO,Calcados,Training,149.9,142.41,Olympikus,Preto/Vermelho,,,,0,0,M
34139,79674903,Tênis Timberland Piper Trail - Masculino - Cor: Cinza,Calcados,Aventura,239.9,227.91,Timberland,Preto,,,,0,0,M
34150,79927307,Tabela de Basquete Spalding Boston Celtics - Infantil - Cor: VERDE,Equipamentos,Basquete,0,0,Spalding,Verde,,,,0,0,
34154,79612207,Top Asics Abby Basic Bra - Cor: Verde,Vestuario,Running Performance,59.9,56.91,Asics,Verde,,,,0,0,
34157,80366807,Touca de Natação Speedo World Swimmers Austrália - Adulto - Cor: VERDE,Acessorios,Natação,24.9,23.66,Speedo,Verde,,,,0,0,
34158,80367506,Touca de Natação Speedo World Swimmers Espanha - Adulto - Cor: VERMELHO,Acessorios,Natação,24.9,23.66,Speedo,Colorido,,,,0,0,
34159,80231302,Transmissor Polar de Cadência W.I.N.D - Cor: PRETO,Instrumento precisao,Running Performance,209.9,199.41,Polar,Chumbo+Amarelo,,,,0,0,
34204,726665KL,Óculos de Natação Speedo New Shark 18010 - Cor: ROSA CLA/BRANCO,Acessorios,Natação,39.9,37.91,Speedo,ROSA CLA/BRANCO,,,,0,0,
34205,72666516,Óculos de Natação Speedo New Shark 18010 - Cor: ROXO CLARO,Acessorios,Natação,0,0,Speedo,ROXO CLARO,,,,0,0,
34232,78281700,100% Pure Whey - 900 g - Sem Sabor - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,0,0,Probiotica,Nao Se Aplica,,,,900,0,
34236,78270900,Amino BCAA Integralmédica Top - 240 Cápsulas - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,137.39,130.52,Integral Medica,Nao Se Aplica,,,,0,0,
34267,75668519,Aparador de Chute Punch Profissional - Cor: PRETO/VERMELHO,Acessorios,Artes Marciais,299.9,284.91,Punch,Preto/Vermelho,,,,0,0,
34290,77968202,Bermuda Barbedo Massimo - Masculina - Cor: Preto,Vestuario,Bike,0,0,Barbedo,Chumbo+Amarelo,,,,0,0,M
34292,77968706,Bermuda Barbedo Sprint Masculina - Cor: VERMELHO,Vestuario,Bike,55.99,53.19,Barbedo,Colorido,,,,0,0,M
34293,77968402,Bermuda Barbedo Tecnical - Masculina - Cor: PRETO,Vestuario,Bike,0,0,Barbedo,Chumbo+Amarelo,,,,0,0,M
34584,72877208,Crocs Cayman - Infantil - Cor: AMARELO,Calcados,Lazer,0,0,Crocs,AMARELO,,,,0,0,
34622,78278800,Isoprowhey Pró - 900 g - Sabor Morango - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,210,199.5,Probiotica,Nao Se Aplica,,,,900,0,
34645,70073201,Kimono de Tae Kwon Do Torah Dobo Ktke - Adulto - Cor: Branco,Vestuario,Artes Marciais,149.9,142.41,Torah,Prata+Azul,,,,0,0,
34648,77606801,Kimono Keiko Raça KIMFEM01 – Feminino - Cor: BRANCO,Vestuario,Artes Marciais,289.9,275.41,Keiko,Prata+Azul,,,,0,0,F
34649,73358701,Kimono Keiko S-ie Limitada - Cor: BRANCO,Vestuario,Artes Marciais,299.9,284.91,Keiko,Prata+Azul,,,,0,0,
34665,78247400,Liquid Amino Millennium - 480 ml - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,45.9,43.61,Probiotica,Nao Se Aplica,,,,0,480,
34703,538520FP,Luvas Punch Vale-Tudo Velcro - Adulto - Cor: PRETO/ROSA,Acessorios,Artes Marciais,109.9,104.41,Punch,Preto/Rosa,,,,0,0,
34720,78260200,Mega Pack Nitro Shock - 22 Packs - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,74.24,70.53,Integral Medica,Nao Se Aplica,,,,0,0,
34785,79452751,Munhequeira Nike Swoosh Doub Wris - Cor: Branco/Preto,Acessorios,Tennis,45.9,43.61,Nike Store,Branco/Preto,,,,0,0,
34802,78243900,Pack Probiótica Monster Nitro nº 2 - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,172.23,163.62,Probiotica,Nao Se Aplica,,,,0,0,
34818,78246200,Proteína Probiótica IGF1 - 390 g - Sabor Chocolate - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,114,108.3,Probiotica,Nao Se Aplica,,,,390,0,
34840,7986062R,Raquete de Tenis Wilson Juice Pro 96 BLX - Cor: Azul/Branco,Acessorios,Tennis,454.9,432.16,Wilson,Azul/Branco,,,,0,0,
34843,7873873X,Raqueteira Babolat Team Line Holder X3 751056 - Cor: AZUL/PRETO,Acessorios,Tennis,189.9,180.41,Babolat,Azul/Preto,,,,0,0,
34844,7873870R,Raqueteira Babolat Team Line Holder X3 751056 - Cor: PRETO/CINZA CLARO,Acessorios,Tennis,189.9,180.41,Babolat,Preto/Cinza Claro,,,,0,0,
34860,54094102,Saco de Pancada Punch 120 cm - Cor: PRETO,Equipamentos,Artes Marciais,199.9,189.91,Punch,Chumbo+Amarelo,,,,0,0,
34915,75199902,Tênis Converse Skid Grip EV 107 - Unissex - Cor: Preto,Calcados,Casual,109.9,104.41,Converse,Chumbo+Amarelo,,,,0,0,
34928,8075840R,Tênis Fila Slant 110015I - Masculino - Cor: Preto/Cinza Claro,Calcados,Aventura,169.9,161.41,Fila,Preto/Cinza Claro,,,,0,0,M
34987,75646206,Touca de Natação Arena Classic Logo Adulto - Cor: VERMELHO,Acessorios,Natação,0,0,Arena,Colorido,,,,0,0,
35005,78280500,Whey nº 2 Micellar - 900 g - Sabor Açaí com Guaraná - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,142.08,134.98,Probiotica,Nao Se Aplica,,,,900,0,
35006,78280200,Whey nº 2 Micellar - 900 g - Sabor Baunilha - Probiótica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,154.9,147.16,Probiotica,Nao Se Aplica,,,,900,0,
35009,78262900,Whey Protein Iso - 907 g - Sabor Morango Com Banana - Integralmédica - Cor: NAO SE APLICA,Alimento,Suplemento Alimentar,207.9,197.51,Integral Medica,NULL,,NULL,NULL,907,0,
35022,79942100,Óleo de Coco - 120 Cápsulas - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,49.9,47.41,Integral Medica,Nao Se Aplica,,,,0,0,
35150,79367550,Boné New Era Giants - Cor: PRETO/LARANJA,Acessorios,Beisebol,149.9,142.41,New Era,PRETO/LARANJA,,,,0,0,
35237,79991152,Camisa Super Bolla Grêmio de Barueri 2012 - Feminina - Cor: BRANCO/AZUL,Vestuario,Futebol,49.9,47.41,Super Bolla,Branco/Azul,,,,0,0,F
35238,79692131,Camisa Umbro Atlético Paranaense Fusão América/Inter nº10 - Infantil - Cor: Preto/Branco,Vestuario,Futebol,69.9,66.41,Umbro,Preto/Branco,,,,0,0,
35401,80177308,Corda Babolat Ph Tour 1.35 - Set 12m - Cor: AMARELO,Acessorios,Tennis,49.9,47.41,Babolat,AMARELO,,,,0,0,
35512,78738831,Mochila Babolat Backpack - Cor: PRETO/BRANCO,Acessorios,Tennis,0,0,Babolat,Preto/Branco,,,,0,0,
35563,79183602,Polo Meltex Santos 1912 – 2012 Masculina - Cor: PRETO,Vestuario,Futebol,49.9,47.41,Meltex,Chumbo+Amarelo,,,,0,0,M
35645,80129201,Tênis Oakley Camphor - Masculino - Cor: BRANCO,Calcados,Aventura,279.9,265.91,Oakley,Prata+Azul,,,,0,0,M
35646,801292BL,Tênis Oakley Camphor - Masculino - Cor: CINZA CLARO,Calcados,Aventura,249.9,237.41,Oakley,Cinza Claro,,,,0,0,M
35647,80129284,Tênis Oakley Camphor - Masculino - Cor: MARROM ESCURO,Calcados,Aventura,269.9,256.41,Oakley,Marrom escuro,,,,0,0,M
35699,80163915,Tênis Timberland Summitscape Lf Gtx - Masculino - Cor: MARROM,Calcados,Aventura,259.9,246.91,Timberland,Marrom,,,,0,0,M
35718,78331700,VO2 Protein Barra - 24 Unidades - Sabor Chocolate - Integralmédica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,86.51,82.18,Integral Medica,Nao Se Aplica,,,,0,0,
35853,81044100,Barra de Proteína V02 – 360 g – Sabor Coco - Caixa com 12 Unidades – Integralmedica - Cor: Nao Se Aplica,Alimento,Suplemento Alimentar,44.94,42.69,Integral Medica,NULL,,NULL,NULL,360,0,
35881,81311602,Bermuda Térmica Topper 4128762 – Masculina - Cor: Preto,Vestuario,Futebol,39.9,37.91,Topper,Chumbo+Amarelo,,,,0,0,M
35998,81330606,Calção Topper Basic 4129897 - Masculino - Cor: Vermelho,Vestuario,Futebol,24.9,23.66,Topper,Colorido,,,,0,0,M
36053,81326901,Camisa Topper Basic 4129894 - Masculina - Cor: Branco,Vestuario,Futebol,29.9,28.41,Topper,Prata+Azul,,,,0,0,M
36054,81326902,Camisa Topper Basic 4129894 - Masculina - Cor: Preto,Vestuario,Futebol,29.9,28.41,Topper,Chumbo+Amarelo,,,,0,0,M
36097,80885201,Camiseta Braziline Botafogo Flag – Masculina - Cor: Branco,Vestuario,Futebol,59.9,56.91,Braziline,Prata+Azul,,,,0,0,M
36112,80884201,Camiseta Braziline Vasco Flag – Masculina - Cor: Branco,Vestuario,Futebol,59.9,56.91,Braziline,Prata+Azul,,,,0,0,M
36357,80569365,Chuteira de Futsal Topper Indoor VLC Cup II - Masculina - Cor: AZUL/LARANJA,Calcados,Futebol,79.9,75.91,Topper,AZUL/LARANJA,,,,0,0,M
36479,80692431,Jaqueta Braziline Vasco Tibet - Masculina - Cor: Preto/Branco,Vestuario,Futebol,0,0,Braziline,Preto/Branco,,,,0,0,M
36501,80789801,Kimono de Iniciante Torah KRL - Cor: BRANCO,Vestuario,Artes Marciais,159.9,151.91,Torah,Prata+Azul,,,,0,0,
36806,80847837,Protetor de Boca Punch com Estojo Dual Color - Cor: Branco/Rosa,Acessorios,Artes Marciais,39.9,37.91,Punch,BRANCO/ROSA,,,,0,0,
36811,80847549,Protetor de Boca Punch Dual Color 439 - Cor: BRANCO/VERMELHO,Acessorios,Artes Marciais,29.9,28.41,Punch,Branco/Vermelho,,,,0,0,
36840,80600701,Sapatilha Everlast EV Alpha HI ELM72A - Masculina - Cor: BRANCO,Calcados,Artes Marciais,199.9,189.91,Everlast,Prata+Azul,,,,0,0,M
36841,80600702,Sapatilha Everlast EV Alpha HI ELM72A - Masculina - Cor: PRETO,Calcados,Artes Marciais,199.9,189.91,Everlast,Chumbo+Amarelo,,,,0,0,M
